network,grampa,polyphest_p50,polyphest_p70,polyphest_p90
Bendiksby_2011,0.9449735449735449,0.9629629629629629,0.9629629629629629,0.9629629629629629
Brysting_2007,0.9555555555555555,0.9929648241206029,0.9222171463377492,0.9616161616161616
Diaz-Perez_2018,0.9333333333333333,0.1951219512195122,0.1951219512195122,0.24390243902439024
Ding_2023,0.9457021276595745,0.7401465201465202,0.8290909090909091,0.8481237911025146
Hori_2014,0.9592592592592591,0.825925925925926,0.8444444444444444,0.837037037037037
Koenen_2020,0.3837837837837838,0.9898734177215189,0.9752863170584689,0.9739993157714677
Lawrence_2016,0.936046511627907,0.8255813953488372,0.8069767441860465,0.8069767441860465
Liang_2019,0.96640625,0.84921875,0.88828125,0.95703125
Liu_2023,0.9496296296296297,0.7585185185185186,0.7703703703703704,0.7838325281803542
Marcussen_2011,0.9464566929133857,1.0551181102362204,1.0551181102362204,1.053543307086614
Marcussen_2012,0.9126213592233011,,,
Marcussen_2015,0.9921052631578947,,,
Popp_2005,0.862295081967213,0.8852459016393442,0.8852459016393442,0.8852459016393442
Ren_2024,0.8878048780487806,0.9010309278350516,0.9021372894141312,0.7317073170731707
Sessa_2012b,0.9451104100946373,0.969375,0.965625,0.9604238958990535
Shahrestani_2015,0.7925925925925925,0.5925925925925926,0.5925925925925926,0.8148148148148147
Soza_2014,0.9640883977900552,,,
Wisecaver_2023,0.6709677419354838,0.6387096774193548,0.6387096774193548,0.9032258064516128
Wu_2015,0.9706422018348624,0.6788990825688074,0.6788990825688074,0.6972477064220184
Zhao_2021,0.5151515151515151,0.9014630050551002,0.9213278073544937,0.9230094370939441
